Term, frequencya+, 9
clears, 36
clever, 10
cleverly, 10

coherence, 2
coherent, 12
cohesive, 11
colorful, 22

comfort, 86
comfortable, 369
comfortably, 10
comforting, 6

commend, 7
commendable, 1
commendably, 3
commitment, 367

compact, 62
compactly, 1
compassion, 1
compassionate, 3
compatible, 26
competitive, 755
complement, 24
complementary, 11
complemented, 8
complements, 9
compliant, 31
compliment, 4
complimentary, 61
comprehensive, 422

conciliatory, 24
concise, 26
confidence, 189
confident, 230
congenial, 1
congratulate, 38
congratulation, 2
congratulations, 96
congratulatory, 3
conscientious, 5

consistent, 380
consistently, 142
constructive, 76
consummate, 11
contentment, 5
continuity, 28

contribution, 164
convenience, 224
convenient, 146
conveniently, 16

convienient, 1

convincing, 29

cool, 181
coolest, 17
cooperative, 72
cooperatively, 13
cornerstone, 16
correct, 607
correctly, 106




courage, 20
courageous, 5


courteous, 5

covenant, 34
cozy, 10
creative, 109
credence, 1
credible, 27
crisp, 21
crisper, 1
cure, 71

cushy, 1
cute, 31



daring, 7

darling, 17
dashing, 2

dawn, 151
dazzle, 3

dazzling, 8


decency, 17
decent, 73
decisive, 23

dedicated, 208
defeat, 45
defeated, 12
defeating, 11
defeats, 15
defender, 4
deference, 10
deft, 1

delectable, 3
delicacy, 2
delicate, 29
delicious, 31
delight, 19
delighted, 38
delightful, 5
delightfully, 1

dependable, 13


deserving, 4
desirable, 35
desiring, 6

destiny, 11





dignified, 2
dignify, 2
dignity, 5
diligence, 217
diligent, 15
diligently, 30
diplomatic, 11

distinction, 30
distinctive, 5
distinguished, 62
diversified, 31
divine, 17
divinely, 1
dominate, 32
dominated, 80
dominates, 11







durable, 8
dynamic, 118
eager, 96
eagerly, 16

earnest, 47


ease, 219
eased, 33
eases, 10
easier, 287
easiest, 35

easing, 36
easy, 448

easygoing, 2




economical, 23


ecstatic, 1


educated, 17
effective, 1216
effectively, 281
effectiveness, 56

efficacious, 1
efficient, 323
efficiently, 76

effortlessly, 2

effusive, 3


elan, 6

elated, 2

elation, 1
electrify, 2
elegance, 8
elegant, 35

elevate, 7
elite, 86

eloquent, 1
eloquently, 1
embolden, 3
eminence, 1
eminent, 120
empathize, 1
empathy, 3
empower, 13
empowerment, 3
enchant, 4

enchanting, 5
enchantingly, 4
encourage, 442
encouragement, 16
encouraging, 79

endear, 1

endorse, 43
endorsed, 85
endorsement, 36
endorses, 14
endorsing, 17
energetic, 9
energize, 4


engaging, 55
engrossing, 1
enhance, 141
enhanced, 115
enhancement, 36
enhances, 9
enjoy, 424
enjoyable, 18

enjoyed, 237
enjoying, 87
enjoyment, 5
enjoys, 9
enlighten, 8
enlightenment, 1
enliven, 1

enough, 1459



enrich, 6

enterprising, 2
entertain, 38
entertaining, 24
entertains, 5


enthralled, 1
enthuse, 4
enthusiasm, 40
enthusiast, 2
enthusiastic, 23
enthusiastically, 5
entice, 12
enticed, 4
enticing, 7

entranced, 2

entrust, 6
enviable, 2

envious, 3


envy, 8
equitable, 39



ethical, 44

euphoria, 2



evenly, 17
eventful, 1
everlasting, 3



exalted, 1






exceed, 285
exceeded, 85
exceeding, 54
exceedingly, 7
exceeds, 91
excel, 90


excellant, 2
excelled, 1
excellence, 26

excellent, 243

excels, 1
exceptional, 32
exceptionally, 22
excite, 16
excited, 183
excitedly, 1

excitement, 44
excites, 1
exciting, 168



exemplary, 24



exhilaration, 3

expansive, 7
expeditiously, 12

exquisite, 3



extraordinarily, 20
extraordinary, 129
exuberance, 3

exuberantly, 1







eyecatching, 2
fabulous, 36
fabulously, 1
facilitate, 237
fair, 438
fairly, 273
fairness, 31
faith, 205
faithful, 7
faithfully, 6

fame, 11
famed, 2
famous, 58
famously, 4


fancy, 13
fanfare, 5
fans, 40
fantastic, 74


fascinating, 12

fascination, 2
fashionable, 4

fast, 741


faster, 138
fastest, 63




favor, 413
favorable, 141
favored, 54
favorite, 269

favour, 82
fearless, 3

feasible, 52

feat, 4






fertile, 4
fervent, 1



fervor, 5
festive, 5
fidelity, 44
fiery, 3
fine, 749

finely, 5
finer, 3
finest, 19
firmer, 11



flashy, 1
flatter, 5


flawless, 1

flexibility, 229
flexible, 127
flourish, 6
flourishing, 1
fluent, 9
flutter, 2
fond, 22
fondly, 1
fondness, 2

foremost, 11
foresight, 5
formidable, 31
fortitude, 1
fortuitous, 3

fortunate, 20
fortunately, 69
fortune, 207
fragrant, 7
free, 3179
freed, 32
freedom, 81
freedoms, 3
fresh, 180
fresher, 1
freshest, 4

friendly, 143


fruitful, 28
ftw, 1
fulfillment, 14
fun, 420

futuristic, 4


gain, 333
gained, 110

gainfully, 2
gaining, 67
gains, 198
gallant, 2




gem, 8
gems, 6
generosity, 8
generous, 74
generously, 5

genius, 21
gentle, 20

genuine, 43
gifted, 2
glad, 328

gladly, 14

glamorous, 4
glee, 1
gleeful, 3
gleefully, 3
glimmer, 3



glitter, 1
glitz, 1
glorify, 2
glorious, 11

glory, 9
glow, 4
glowing, 9




godsend, 1
gold, 165
golden, 193
good, 4048

goodness, 6
goodwill, 42
goood, 2

gorgeous, 23

grace, 62
graceful, 2

gracious, 9
graciously, 15

grand, 308

grateful, 89
gratefully, 6
gratification, 4
gratified, 7


gratifying, 2

gratitude, 5
great, 2538
greatest, 123
greatness, 1
grin, 2
groundbreaking, 9
guarantee, 823
guidance, 143


gush, 3


hail, 9
halcyon, 2
hale, 10
hallmark, 3
hallmarks, 2
hallowed, 1

handily, 3

handsome, 13
handsomely, 16
handy, 35
happier, 8
happily, 12
happiness, 14
happy, 949


hardy, 60
harmless, 18
harmonious, 1

harmonize, 1
harmony, 3
headway, 9
heal, 9

healthy, 114

heartening, 1
heartfelt, 5
heartily, 2

heaven, 17

helped, 355
helpful, 415
helping, 313
hero, 20
heroic, 6

heroine, 1




hilarious, 3
holy, 8
homage, 3
honest, 63
honesty, 6
honor, 173
honorable, 64
honored, 73
honoring, 19
hooray, 1
hopeful, 93
hospitable, 4
hot, 783


hottest, 61
hug, 13
humane, 8
humble, 26
humility, 2
humor, 47
humorous, 8

humour, 1

ideal, 96

ideally, 50



idyllic, 6
illuminate, 3

illuminating, 2

illustrious, 10


imaginative, 3


immense, 11
impartial, 9


impassioned, 1


important, 1489
impress, 26
impressed, 41

impressive, 71


improve, 423
improved, 156
improvement, 87
improvements, 119
improves, 35
improving, 124
incredible, 98
incredibly, 66
indebted, 4
individualized, 6
indulgence, 4
indulgent, 1

inestimable, 3

inexpensive, 22
infallibility, 1
infallible, 1

influential, 62
ingenious, 3

ingenuity, 5


innocuous, 5
innovation, 130
innovative, 158

insightful, 5

inspiration, 5
inspirational, 2
inspire, 28
inspiring, 2
instantly, 25
instructive, 3
instrumental, 35
integral, 35
integrated, 210
intelligence, 279
intelligent, 47
intelligible, 1
interesting, 298
interests, 471
intimacy, 1
intimate, 17
intricate, 8
intrigue, 3
intriguing, 36

intuitive, 4
invaluable, 22

inventive, 4
invigorate, 2
invigorating, 1





irreplaceable, 1







jolly, 28

joy, 30


joyous, 7

jubilant, 1




judicious, 3

keen, 142
keenly, 4



kindly, 100
kindness, 5
knowledgeable, 72
kudos, 5

laud, 2
laudable, 3

lavish, 18
lavishly, 4

lawful, 13
lawfully, 4
lead, 985
leading, 667
leads, 110
lean, 33
led, 525
legendary, 19
leverage, 169

liberate, 2
liberation, 4
liberty, 54


lighter, 21

like, 8469
liked, 92
likes, 115
liking, 8

lively, 16
logical, 62

lovable, 3

love, 705
loved, 66

lovely, 39
lover, 13
loves, 42
loving, 27





loyal, 28
loyalty, 8
lucid, 2
lucidly, 1
luck, 186



lucky, 72
lucrative, 50
luminous, 1
lush, 16
luster, 1



luxurious, 31

luxury, 120

magic, 47
magical, 6



magnificent, 16
magnificently, 1
majestic, 8
majesty, 1
manageable, 16

marvel, 5


marvellous, 4
marvelous, 5



master, 2242
masterful, 3

masterpiece, 5
masterpieces, 4
masters, 203
mastery, 4

mature, 46

maturity, 71
meaningful, 77
memorable, 9


mercy, 47
merit, 58
meritorious, 6

merriment, 2

merry, 15


mesmerizes, 4
mesmerizing, 3

meticulous, 5
meticulously, 3
mightily, 3
mighty, 27

miracle, 7
miracles, 26
miraculous, 1
miraculously, 4

modern, 78
modest, 75

momentous, 2
monumental, 6
monumentally, 4

motivated, 41

navigable, 1
neat, 26

neatly, 6
nice, 436
nicely, 38
nicer, 8
nicest, 1
nifty, 2
nimble, 2
noble, 16




notably, 28
noteworthy, 20


nourishment, 1
novelty, 9
nurturing, 1
oasis, 70
obsession, 3
obsessions, 1
obtainable, 6
openly, 32
openness, 8
optimal, 21
optimism, 37
optimistic, 84

orderly, 27

outdo, 1
outdone, 5
outperform, 12
outperformed, 6
outperforming, 9

outshine, 3

outsmart, 2
outstanding, 560

outstrip, 3

ovation, 1
overjoyed, 1
overtake, 4
overtaken, 1
overtakes, 2
overtaking, 2

overture, 4

painless, 9


pamper, 6




panoramic, 11
paradise, 36
paramount, 35
pardon, 21
passion, 21
passionate, 10
passionately, 4
patience, 92
patient, 65
patiently, 6
patriot, 1
patriotic, 6
peace, 162

peaceful, 6
peacefully, 2

peach, 1
peerless, 6
pep, 316




perfect, 238
perfection, 32
perfectly, 50
permissible, 36
perseverance, 2


personalized, 46
phenomenal, 10
phenomenally, 5
picturesque, 7

pinnacle, 28
playful, 3

pleasant, 41
pleasantly, 7
pleased, 338
pleases, 1


pleasurable, 1

pleasure, 115
plentiful, 19
pluses, 7
plush, 1
plusses, 1


poignant, 2

poised, 63
polished, 11
polite, 2
politeness, 1
popular, 200
portable, 46
posh, 2
positive, 391
positively, 33
positives, 5
powerful, 183
powerfully, 3
praise, 18

praising, 14

precious, 34
precise, 62
precisely, 51
preeminent, 4
prefer, 486
preferable, 64
preferably, 26
prefered, 1

preferring, 11
prefers, 46
premier, 133
prestige, 7
prestigious, 17

pretty, 795
priceless, 8
pride, 34
principled, 1
privilege, 116
privileged, 1161
prize, 56
proactive, 51


prodigious, 1

prodigy, 2
productive, 62
productively, 3
proficient, 3

profound, 20
profoundly, 4


progress, 587
progressive, 11
prolific, 3
prominence, 13
prominent, 85
promise, 180
promised, 249
promises, 91
promising, 73
promoter, 11
prompt, 166
promptly, 126
proper, 211
properly, 200
propitious, 2

pros, 43
prosper, 4
prosperity, 5
prosperous, 10

protect, 467
protection, 503
protective, 55
proud, 139
proven, 140
proves, 19
providence, 101
proving, 27
prowess, 3
prudence, 16
prudent, 89
prudently, 9

pure, 70


quaint, 11
qualified, 254
qualify, 135
quicker, 48
quiet, 80
quieter, 3
radiance, 8

rapid, 94
rapport, 6
rapt, 14





rational, 46

reachable, 9
readable, 4
readily, 45
ready, 1086
reaffirm, 15
reaffirmation, 2
realistic, 83

reasonable, 556
reasonably, 115
reasoned, 3
reassurance, 4
reassure, 31
receptive, 35
reclaim, 20
recomend, 1
recommend, 344
recommendation, 273
recommendations, 274
recommended, 329
reconcile, 33
reconciliation, 45

recover, 339
recovery, 297
rectification, 2
rectify, 9

redeem, 35
redeeming, 14
redemption, 9
refine, 36
refined, 45
refinement, 2
reform, 339
reformed, 7
reforming, 8
reforms, 125
refresh, 28
refreshed, 6
refreshing, 12
refund, 322
refunded, 23
regal, 6

regard, 400
rejoice, 2



rejuvenated, 1

relaxed, 35
relent, 3
reliable, 267
reliably, 7
relief, 498
relish, 2
remarkable, 31
remarkably, 14
remedy, 100
remission, 1

renaissance, 35
renewed, 84

renowned, 18

reputable, 10
reputation, 125
resilient, 6
resolute, 2

resounding, 1
resourceful, 2

respect, 1248
respectable, 4
respectful, 10
respectfully, 23
respite, 6
resplendent, 1
responsibly, 8
responsive, 123
restful, 13
restored, 25
restructure, 113
restructured, 52
restructuring, 452
retractable, 3
revel, 2
revelation, 4
revere, 3
reverence, 5
reverent, 2

revitalize, 4
revival, 12
revive, 27

revolutionary, 11
revolutionize, 9
revolutionized, 3

reward, 75
rewarding, 12

rich, 375
richer, 4
richly, 1

right, 2716

righteous, 1

righteousness, 1
rightful, 2
rightfully, 4
rightly, 12


robust, 76




romantic, 56
romantically, 1


roomy, 2
rosy, 18
safe, 218
safely, 24


saint, 12


salutary, 2
salute, 14
sane, 5
satisfactorily, 3
satisfactory, 60
satisfied, 91
satisfies, 20
satisfy, 126
satisfying, 20

saver, 8
savings, 606
savior, 3
savvy, 26
scenic, 27
seamless, 31
seasoned, 35
secure, 380
securely, 9
selective, 20





sensation, 3
sensational, 8

sensations, 1
sensible, 32
sensibly, 3
sensitive, 140
serene, 3
serenity, 2
sexy, 2
sharp, 205

sharpest, 6


shine, 16
shiny, 3
significant, 1039
silent, 71
simpler, 10
simplest, 17
simplified, 24
simplifies, 4
simplify, 24
simplifying, 10
sincere, 15
sincerely, 61
sincerity, 3
skill, 23
skilled, 22
skillful, 1
skillfully, 2
slammin, 2
sleek, 2
slick, 7
smart, 127
smarter, 11
smartest, 13

smile, 75
smiles, 9
smiling, 9


smooth, 56
smoother, 4


smoothly, 14

snazzy, 1

soft, 163
softer, 5
solace, 4


solid, 186

soothe, 2

sophisticated, 72


soundness, 4
spacious, 14

sparkling, 11
spectacular, 37
spectacularly, 3
speedily, 2
speedy, 32




spirited, 3
spiritual, 13
splendid, 1
splendidly, 4

spontaneous, 7
sporty, 2


stability, 129
stabilize, 75
stable, 95
stainless, 7
standout, 2

stately, 1

staunch, 6
staunchly, 2

steadfast, 9
steadfastly, 14



steady, 67
stellar, 29

stimulate, 28
stimulates, 3
stimulating, 6
stimulative, 1

straighten, 4
straightforward, 24
streamlined, 32
striking, 33
strikingly, 2
striving, 9
strong, 1064
stronger, 58
strongest, 73
stunned, 15
stunning, 27
stunningly, 1
stupendous, 1

sturdier, 1
sturdy, 2
stylish, 13




sublime, 2
subsidize, 23
subsidized, 21

subsidizing, 11
substantive, 104
succeed, 66
succeeded, 24
succeeding, 19
succeeds, 27

success, 443
successes, 34
successful, 481
successfully, 169
suffice, 18


sufficient, 303
sufficiently, 46
suitable, 64



super, 201
superb, 13
superbly, 1
superior, 206
superiority, 2
supple, 7
support, 2750
supported, 237
supporter, 32
supporting, 356
supportive, 74
supports, 185

supreme, 773
supremely, 2



surpass, 18
surreal, 6
survival, 25
survivor, 11
sustainability, 8
sustainable, 68
swank, 12


swanky, 3
sweeping, 51
sweet, 172
sweeten, 4
sweetheart, 11

sweetness, 2
swift, 68

talent, 92
talented, 35
talents, 13

tantalizing, 5

tempt, 2
tempting, 8

tenacious, 1
tenaciously, 1
tenacity, 3
tender, 60

terrific, 39

thank, 2202
thankful, 5
thinner, 2
thoughtful, 42
thoughtfully, 1
thoughtfulness, 2
thrift, 10
thrifty, 1
thrill, 11
thrilled, 31
thrilling, 11

thrills, 2
thrive, 18
thriving, 7


tickle, 1
tidy, 6

timely, 223





tolerable, 6

top, 1758


topnotch, 8
tops, 33
tough, 210
tougher, 37
toughest, 14
traction, 11
tranquil, 1

transparent, 66
treasure, 23
tremendously, 6
trendy, 5
triumph, 10


triumphantly, 2

trophy, 5

trump, 8
trumpet, 7
trust, 514
trusted, 25
trusting, 7

trustworthiness, 1
trustworthy, 3
trusty, 4
truthful, 2




unabashed, 2
unabashedly, 1
unaffected, 12

unbeatable, 6
unbiased, 9
unbound, 6

unconditional, 24
undamaged, 5

understandable, 19


undisputed, 5

unequivocal, 1
unequivocally, 9
unfazed, 9
unfettered, 16
unforgettable, 16
unity, 7
unlimited, 100
unmatched, 14
unparalleled, 2

unquestionably, 2
unreal, 3
unrestricted, 16
unrivaled, 1
unselfish, 1
unwavering, 5
upbeat, 10


upgraded, 82
upheld, 26
uphold, 10
uplift, 15
uplifting, 1


upscale, 7
usable, 8
useable, 1
useful, 331


valiant, 8
valiantly, 5
valor, 7
valuable, 231
variety, 239

verifiable, 5
veritable, 2
versatile, 1
versatility, 5
vibrant, 23

victorious, 1
victory, 62
viewable, 11
vigilance, 2
vigilant, 5
virtue, 36


visionary, 34

vivid, 2
vouch, 7

warm, 170
warmer, 29

warmly, 3
warmth, 3
wealthy, 19
welcome, 355
well, 3537




















wellbeing, 8
whoa, 1
wholeheartedly, 6
wholesome, 6



willing, 823
willingly, 7
willingness, 120
win, 390
windfall, 196

winner, 71
winners, 113
winning, 106
wins, 50
wisdom, 37
wise, 100
wisely, 11
witty, 12
won, 1366
wonder, 188
wonderful, 130
wonderfully, 8


wonders, 24
wondrous, 2
woo, 26
work, 4893
workable, 54
worked, 793
works, 1081

worth, 754

worthiness, 20
worthwhile, 43
worthy, 36
wow, 31
wowed, 2


yay, 2
youthful, 3
zeal, 5

zest, 3
zippy, 1


abnormal, 5
abolish, 7




abort, 2
aborted, 6


abrasive, 2
abrupt, 7
abruptly, 9

absence, 219

absentee, 2
absurd, 12
absurdity, 2
absurdly, 2

abuse, 96
abused, 23
abuses, 47
abusive, 14
abysmal, 1

abyss, 3
accidental, 3


accusation, 13
accusations, 67
accuse, 24
accuses, 11
accusing, 37


acerbic, 2

ache, 1

aches, 3

aching, 1



acrimonious, 3

acrimony, 3
adamant, 24
adamantly, 25
addict, 3
addicted, 1
addicting, 1
addicts, 1



admonishment, 2
admonition, 8




adversarial, 7
adversary, 6
adverse, 139
adversity, 5



affront, 1
afraid, 106
aggravate, 6
aggravating, 1
aggravation, 7

aggressive, 250
aggressiveness, 3


aggrieved, 4

aghast, 4


agonizing, 4
agonizingly, 1
agony, 3
aground, 5

ailing, 42
ailment, 3
aimless, 2
alarm, 30
alarmed, 13
alarming, 12
alarmingly, 2
alienate, 4

alienation, 2
allegation, 25
allegations, 136
allege, 39
allergic, 3
allergies, 4
allergy, 7
aloof, 2

ambiguity, 42
ambiguous, 33
ambivalence, 3
ambivalent, 2
ambush, 2
amiss, 1
amputate, 2




anemic, 2
anger, 45
angrily, 5

angry, 80
anguish, 1
animosity, 6


annoy, 5
annoyance, 4

annoyed, 4
annoying, 35



anomaly, 12
antagonism, 2

antagonistic, 2
antagonize, 2










antiquated, 5


anxiety, 26
anxious, 113
anxiously, 12

apathetic, 4

apathy, 1
apocalypse, 2

apologist, 1
apologists, 16


appalled, 5
appalling, 2

apprehension, 8
apprehensions, 4
apprehensive, 4

arbitrary, 16
arcane, 12

arduous, 9

argumentative, 2
arrogance, 5
arrogant, 4
arrogantly, 2
ashamed, 8






aspersions, 1
assail, 2


assault, 34

astray, 2
asunder, 1

atrocities, 1


attack, 99
attacks, 54
audacious, 2


audacity, 2


authoritarian, 2
autocrat, 1

avalanche, 7

avaricious, 1


averse, 6
aversion, 4

awful, 15
awfully, 7
awfulness, 1
awkward, 18
awkwardness, 1
ax, 4
babble, 3







backbiting, 6
backward, 20



bad, 699
badly, 49

baffled, 5

baffling, 2
bait, 8
balk, 11


bane, 1


bankrupt, 113






barren, 2
baseless, 2
bash, 20
bashed, 4
bashful, 1
bashing, 3
bastard, 2
bastards, 2
battered, 13


bearish, 66




beg, 10


begging, 15


belated, 18
beleaguer, 1
belie, 7


belittling, 1

belligerence, 1
belligerent, 4

bemoan, 4

bemused, 1
bent, 15
berate, 5

bereavement, 1
bereft, 1
berserk, 1

beset, 7



betray, 3
betrayal, 3





beware, 12

bewildered, 3




bias, 50
biased, 21
biases, 4

bickering, 6



bitch, 39

biting, 7

bitter, 36
bitterly, 7
bitterness, 1
bizarre, 9


blackmail, 1
blah, 13
blame, 294

bland, 37




blasted, 35
blatant, 5
blatantly, 6
blather, 2
bleak, 23


bleed, 9
bleeding, 25
bleeds, 1

blind, 40
blinding, 2



blistering, 4
bloated, 5


bloodshed, 1

bloody, 6

blow, 104
blunder, 7
blundering, 3
blunders, 6
blunt, 22
blur, 4



blurry, 1




bogus, 6
boil, 31
boiling, 12
boisterous, 5
bomb, 20
bombard, 11


bondage, 1

bore, 16
bored, 19
boredom, 5

boring, 20

bother, 54
bothered, 13
bothering, 9
bothers, 12
bothersome, 3

boycott, 6







brat, 1

brazen, 3


breach, 203
break, 402


breakdown, 76
breaking, 144
breaks, 59
breakup, 10
breakups, 1
bribery, 4



broke, 104
broken, 128


browbeat, 1

bruised, 5
bruises, 1
bruising, 2

brutal, 10





brutally, 2
brute, 1
brutish, 1
bs, 49
buckle, 3
bug, 18
bugging, 12

bugs, 10






bullies, 2
bullshit, 9

bully, 6
bullying, 4

bum, 3
bump, 19
bumped, 8
bumping, 7

bumps, 14
bumpy, 9


bungling, 5

burden, 223
burdensome, 35

burn, 97
burned, 45
burning, 64
burns, 112
bust, 25
busts, 7

butcher, 10

buzzing, 3
byzantine, 3


calamitous, 2

calamity, 2
callous, 3






cancer, 56
cancerous, 2



capricious, 3
capriciously, 3

capsize, 1
careless, 2
carelessness, 1
caricature, 3
carnage, 2



castigate, 2

casualty, 7


cataclysmic, 1

catastrophe, 7

catastrophic, 18


caustic, 2

cautionary, 4
cave, 5
censure, 12
chafe, 3
chaff, 1
chagrin, 2
challenging, 91
chaos, 30
chaotic, 19

chastise, 2
chastisement, 1


cheap, 193

cheaply, 12
cheat, 9
cheated, 1

cheating, 9



cheesy, 1


chill, 16
chilly, 12

choke, 3

choppy, 15
chore, 6
chronic, 21

clamor, 4

clash, 22
cliche, 1

clique, 1

clogged, 5

cloud, 44
clouding, 2
cloudy, 21
clueless, 2
clumsy, 8


cocky, 2
coerce, 7

coercive, 1
cold, 214

collapse, 49
collude, 3
collusion, 29
combative, 2



commonplace, 11



complain, 65
complained, 106
complaining, 31
complains, 9
complaint, 346
complaints, 120
complex, 337
complicated, 143
complication, 15



concede, 15
conceded, 47




concern, 692
concerned, 594
concerns, 918
concession, 53
concessions, 55
condemn, 6

condemnation, 29
condemned, 14
condemns, 2




confess, 18
confession, 2
confessions, 1
confined, 29
conflict, 268
conflicted, 18
conflicting, 47
conflicts, 144



confront, 17
confrontation, 15
confrontational, 8
confuse, 20
confused, 83
confuses, 4
confusing, 87
confusion, 115

congested, 7
congestion, 185
cons, 13

conservative, 84
conspicuous, 4
conspicuously, 3

conspiracy, 46

conspiratorial, 2
conspire, 4
consternation, 5
contagious, 1

contaminated, 18


contamination, 59
contempt, 27
contemptible, 1


contend, 74
contention, 54
contentious, 53

contortions, 2
contradict, 9
contradiction, 6
contradictory, 18

contravene, 3
contrive, 1
contrived, 8
controversial, 173
controversy, 162
convoluted, 7
corrode, 1
corrosion, 1


corrupt, 13
corrupted, 7
corrupting, 1
corruption, 41


costlier, 5
costly, 132

counterproductive, 28



cowardly, 4

crack, 225
cracked, 6
cracks, 24


crafty, 2
cramp, 3

cramping, 1
cranky, 2
crap, 27
crappy, 7

crash, 48
crashed, 14
crashes, 5
crashing, 9

craven, 3

craze, 4
crazily, 1
craziness, 8
crazy, 84
creak, 1



creep, 1
creeping, 8

creepy, 2
crept, 6
crime, 65
criminal, 232
cringe, 3


cripple, 6
crippled, 17

crippling, 13
crisis, 2250
critic, 28
critical, 617
criticism, 138
criticisms, 15
criticize, 29
criticized, 174
criticizing, 28
critics, 244

crook, 7
crooked, 3

crowded, 20

crude, 648
cruel, 4

cruelest, 2



cruelty, 3
crumble, 1
crumbling, 6
crummy, 2



