<858, [rich:0.6595744680851063 lead:0.6595744680851063 like:0.6595744680851063 ]
<9863, [good:0.6808510638297872 well:0.6595744680851063 comfort:0.6808510638297872 ideal:0.6595744680851063 like:0.723404255319149 best:0.723404255319149 poor:0.6170212765957447 odd:0.6170212765957447 oversight:0.6170212765957447 fall:0.6170212765957447 ]
<9864, []
<9865, [gold:0.6808510638297872 fall:0.6170212765957447 ]
<9866, [wonder:0.6595744680851063 best:0.6595744680851063 ]
<9867, []
<9868, []
<9870, []
<9871, [thank:0.6595744680851063 relief:0.6595744680851063 error:0.6170212765957447 ]
<9872, []
<9873, [free:0.6595744680851063 well:0.6595744680851063 ]
<9874, [thank:0.6595744680851063 trust:0.6595744680851063 top:0.6595744680851063 win:0.6595744680851063 break:0.5957446808510638 vice:0.6170212765957447 ]
<9875, [respect:0.6595744680851063 prudent:0.6595744680851063 ]
<9877, []
<9878, []
<9879, []
<9880, [wonder:0.6595744680851063 best:0.6595744680851063 ]
<9881, [free:0.6595744680851063 ]
<9882, [gold:0.6808510638297872 correct:0.6595744680851063 fall:0.6170212765957447 ]
<9883, [keen:0.6595744680851063 ]
<9884, [correct:0.6595744680851063 accomplish:0.6595744680851063 master:0.6595744680851063 ]
<9885, [right:0.6595744680851063 accomplish:0.6595744680851063 well:0.6595744680851063 work:0.7021276595744681 ]
<9886, [respect:0.6595744680851063 well:0.6595744680851063 like:0.7021276595744681 master:0.7659574468085106 ]
<9887, []
<9888, []
<9889, [free:0.6595744680851063 ]
<9890, [progress:0.6595744680851063 work:0.6808510638297872 ]
<9891, [pep:0.723404255319149 ]
<9892, [thank:0.6595744680851063 rich:0.6595744680851063 master:0.6595744680851063 error:0.6170212765957447 ]
<9893, [thank:0.6595744680851063 rich:0.6595744680851063 master:0.723404255319149 error:0.6170212765957447 ]
<9894, [bad:0.6170212765957447 ]
<9895, [work:0.6595744680851063 rough:0.6170212765957447 risk:0.6170212765957447 ]
<9896, []
<9897, [sweet:0.6595744680851063 ]
<9898, [respect:0.6595744680851063 ]
<9899, []
<9900, [right:0.6595744680851063 ]
<9901, []
<9902, [error:0.6170212765957447 ]
<9903, []
<9904, [respect:0.6595744680851063 ]
<9905, [crisp:0.6595744680851063 benefit:0.6595744680851063 well:0.6595744680851063 like:0.6808510638297872 anxious:0.6170212765957447 ]
<9906, [respect:0.6595744680851063 ]
<9907, []
<9908, [gold:0.6808510638297872 correct:0.6595744680851063 fall:0.6170212765957447 ]
<9909, [worth:0.6595744680851063 free:0.6595744680851063 exceed:0.6808510638297872 support:0.6595744680851063 trust:0.6595744680851063 well:0.6595744680851063 work:0.6595744680851063 like:0.6595744680851063 hang:0.6170212765957447 misunderstood:0.6170212765957447 risk:0.5957446808510638 ]
<9910, [crisp:0.6595744680851063 benefit:0.6595744680851063 premier:0.6595744680851063 great:0.6808510638297872 like:0.6595744680851063 ]
<9911, [well:0.6595744680851063 enjoy:0.6595744680851063 top:0.6595744680851063 complex:0.6170212765957447 oversight:0.6170212765957447 risk:0.6170212765957447 fraud:0.6170212765957447 ]
<9912, [tough:0.6595744680851063 best:0.6595744680851063 ]
<9913, [worth:0.6595744680851063 free:0.6595744680851063 good:0.6595744680851063 exceed:0.6808510638297872 support:0.6595744680851063 trust:0.6595744680851063 well:0.6595744680851063 work:0.6595744680851063 like:0.6595744680851063 master:0.6595744680851063 hang:0.6170212765957447 misunderstood:0.6170212765957447 risk:0.5957446808510638 ]
<9914, [sweet:0.6595744680851063 crude:0.5957446808510638 ]
<9915, [work:0.6595744680851063 ]
<9916, [free:0.7021276595744681 thank:0.6595744680851063 good:0.6808510638297872 support:0.6595744680851063 accomplish:0.6595744680851063 brighter:0.6595744680851063 fresh:0.6595744680851063 enjoy:0.6595744680851063 fun:0.6595744680851063 perfect:0.6595744680851063 fine:0.6808510638297872 proud:0.6595744680851063 like:0.6808510638297872 delay:0.6170212765957447 miss:0.5957446808510638 pig:0.5957446808510638 difficult:0.6170212765957447 frozen:0.6170212765957447 fall:0.6170212765957447 gross:0.6170212765957447 ]
<9917, [error:0.6170212765957447 ]
<9918, [support:0.6595744680851063 wonder:0.6595744680851063 harm:0.6170212765957447 ]
<9919, [clean:0.6595744680851063 knock:0.5957446808510638 ]
<9920, []
<9922, [respect:0.6595744680851063 work:0.6595744680851063 best:0.6595744680851063 ]
<9923, [respect:0.6595744680851063 support:0.6808510638297872 master:0.7446808510638298 ]
<9924, [free:0.6595744680851063 respect:0.6595744680851063 ]
<9925, [pure:0.6595744680851063 sever:0.6170212765957447 ]
<9926, []
<9927, []
<9928, [gold:0.6808510638297872 well:0.6595744680851063 clear:0.6595744680851063 fall:0.6170212765957447 ]
<9929, [right:0.6595744680851063 good:0.6595744680851063 warm:0.6808510638297872 better:0.6595744680851063 work:0.6595744680851063 gain:0.6595744680851063 like:0.7021276595744681 bug:0.6170212765957447 jealous:0.6170212765957447 ]
<9930, [good:0.6595744680851063 respect:0.6595744680851063 work:0.6595744680851063 like:0.6808510638297872 clear:0.6595744680851063 set-up:0.6170212765957447 risk:0.6170212765957447 ]
<9931, [good:0.6808510638297872 respect:0.6595744680851063 work:0.6808510638297872 like:0.6808510638297872 clear:0.6595744680851063 set-up:0.6170212765957447 risk:0.6170212765957447 ]
<9932, [good:0.6595744680851063 respect:0.6595744680851063 work:0.6595744680851063 luck:0.6595744680851063 like:0.6808510638297872 clear:0.6595744680851063 set-up:0.6170212765957447 risk:0.6170212765957447 ]
<9933, [well:0.6595744680851063 like:0.6595744680851063 ]
<9934, [thank:0.6595744680851063 error:0.6170212765957447 ]
<9935, [thank:0.6595744680851063 ]
<9936, [good:0.6808510638297872 well:0.6595744680851063 comfort:0.6808510638297872 ideal:0.6595744680851063 like:0.7446808510638298 best:0.7021276595744681 poor:0.6170212765957447 odd:0.6170212765957447 oversight:0.6170212765957447 problem:0.6170212765957447 fall:0.6170212765957447 ]
<9937, [right:0.6595744680851063 good:0.6595744680851063 well:0.6808510638297872 top:0.7021276595744681 clear:0.6595744680851063 hard:0.6170212765957447 difficult:0.6170212765957447 ]
<9938, [like:0.6595744680851063 master:0.6595744680851063 ]
<9939, []
<9940, [fast:0.6595744680851063 like:0.6595744680851063 ]
<9941, [best:0.6595744680851063 ]
<9942, [master:0.7446808510638298 fell:0.6170212765957447 bother:0.6170212765957447 ]
<9943, [well:0.6595744680851063 like:0.6595744680851063 master:0.6808510638297872 ]
<9944, [brilliant:0.6595744680851063 well:0.6595744680851063 poor:0.6170212765957447 burden:0.6170212765957447 error:0.6170212765957447 ]
<9945, [led:0.6595744680851063 recommend:0.6595744680851063 proper:0.6808510638297872 great:0.6595744680851063 like:0.6808510638297872 taint:0.6170212765957447 difficult:0.6170212765957447 risk:0.5531914893617021 ]
<9946, [thank:0.6595744680851063 successful:0.6595744680851063 work:0.6595744680851063 sap:0.5957446808510638 ]
<9947, [like:0.6595744680851063 ]
<9948, [like:0.6595744680851063 ]
<9949, [like:0.6595744680851063 ]
<9950, []
<9951, [well:0.6595744680851063 ]
<9952, [like:0.6808510638297872 ]
<9953, [risk:0.6170212765957447 ]
<9954, []
<9955, []
<9956, [thank:0.6595744680851063 ]
<9957, []
<9958, [successful:0.6595744680851063 ]
<9959, []
<9960, []
<9961, []
<9962, []
<9963, [better:0.6595744680851063 difficult:0.6170212765957447 ]
<9964, [good:0.6595744680851063 ]
<9965, [right:0.6595744680851063 well:0.6595744680851063 problem:0.6170212765957447 ]
<9966, [respect:0.6595744680851063 debt:0.6170212765957447 ]
<9967, [right:0.6595744680851063 correct:0.6595744680851063 won:0.6595744680851063 like:0.6595744680851063 clear:0.6595744680851063 wrong:0.6170212765957447 ]
<9968, []
<9969, [work:0.6595744680851063 ]
<9970, [thank:0.6595744680851063 ]
<9971, [respect:0.6595744680851063 work:0.6595744680851063 fine:0.6595744680851063 debt:0.6170212765957447 ]
<9972, [clear:0.6595744680851063 ]
<9973, []
<9974, [well:0.6808510638297872 top:0.6595744680851063 vice:0.6170212765957447 risk:0.44680851063829785 ]
<9975, [free:0.6808510638297872 popular:0.6595744680851063 correct:0.6595744680851063 work:0.6808510638297872 ]
<9977, [like:0.6595744680851063 ]
<9978, [free:0.6808510638297872 top:0.6595744680851063 ]
<9979, []
<9980, [hard:0.6170212765957447 ]
<9981, []
<9982, [good:0.6595744680851063 miser:0.574468085106383 dick:0.6170212765957447 ]
<9983, [grace:0.6595744680851063 ]
<9984, [clean:0.6595744680851063 ]
<9985, [progress:0.6595744680851063 respect:0.7021276595744681 well:0.6595744680851063 work:0.6595744680851063 regard:0.6595744680851063 misunderstand:0.6170212765957447 ]
<18130, []
<18190, []
<18191, []
<18192, []
<18193, []
<18305, [better:0.6595744680851063 great:0.6595744680851063 fun:0.6595744680851063 ]
<22630, []
<22631, [nice:0.6595744680851063 blame:0.6170212765957447 stuck:0.5957446808510638 ]
<22632, []
<22633, [grace:0.6595744680851063 hang:0.6170212765957447 hard:0.6170212765957447 ]
<22634, []
<22635, []
<22636, []
<22637, [work:0.6595744680851063 like:0.6595744680851063 decent:0.6595744680851063 ]
<22638, []
<22639, [better:0.6595744680851063 great:0.6595744680851063 ]
<22640, [risk:0.6170212765957447 ]
<22641, [decent:0.6595744680851063 ]
<22642, []
<22643, []
<22644, []
<22645, [like:0.6595744680851063 ]
<22646, []
<22647, []
<22648, []
<22649, []
<22650, []
<22651, [mad:0.6170212765957447 ]
<22652, [hang:0.6170212765957447 ]
<22653, []
<22654, [luck:0.6595744680851063 hate:0.6170212765957447 ]
<22655, []
<22656, []
<22657, []
<22658, [free:0.6595744680851063 good:0.6595744680851063 like:0.6595744680851063 wrong:0.6170212765957447 ]
<22659, []
<22660, [fine:0.6595744680851063 ]
<22661, []
<22662, [correct:0.6595744680851063 wrong:0.6170212765957447 ]
<22663, []
<22664, [willing:0.6595744680851063 love:0.6595744680851063 ]
<22665, [work:0.723404255319149 love:0.6595744680851063 luck:0.6595744680851063 fine:0.6595744680851063 like:0.6595744680851063 crack:0.6170212765957447 broke:0.6170212765957447 problem:0.6170212765957447 ]
<22666, []
<22667, []
<22668, []
<22669, []
<22670, []
<22671, [right:0.6595744680851063 good:0.6808510638297872 wonder:0.6595744680851063 fun:0.6808510638297872 perfect:0.6595744680851063 enough:0.6595744680851063 bad:0.6170212765957447 whine:0.6170212765957447 bother:0.6170212765957447 wrong:0.6170212765957447 ]
<22672, [correct:0.6595744680851063 like:0.7021276595744681 break:0.5957446808510638 ]
<22673, []
<22674, [mad:0.6170212765957447 ]
<22675, []
<22676, [better:0.6595744680851063 ]
<22677, []
<22678, [good:0.6595744680851063 well:0.6595744680851063 fun:0.6595744680851063 wrong:0.6170212765957447 ]
<22679, [work:0.6595744680851063 great:0.6595744680851063 glad:0.6595744680851063 crap:0.6170212765957447 ]
<22680, [nice:0.6595744680851063 ]
<22681, [good:0.6595744680851063 work:0.6595744680851063 clear:0.6595744680851063 problem:0.6170212765957447 ]
<22682, []
<22683, [free:0.6595744680851063 ]
<22684, [whine:0.6170212765957447 ]
<22685, []
<22686, []
<22687, [error:0.6170212765957447 ]
<22688, [like:0.6595744680851063 invalid:0.6170212765957447 error:0.5957446808510638 ]
<22689, []
<22690, []
<22691, [great:0.6595744680851063 ]
<22692, []
<22693, [great:0.6595744680851063 wrong:0.6170212765957447 ]
<22694, []
<22695, []
<22696, []
<22697, [better:0.6595744680851063 work:0.6595744680851063 bad:0.6170212765957447 drunk:0.6170212765957447 stress:0.6170212765957447 ]
<22698, []
<22699, []
<22700, [free:0.6595744680851063 nicer:0.6595744680851063 better:0.6595744680851063 well:0.6595744680851063 work:0.6808510638297872 love:0.6595744680851063 bright:0.6595744680851063 smart:0.6595744680851063 great:0.6595744680851063 nice:0.6595744680851063 fun:0.6595744680851063 best:0.6808510638297872 relief:0.6595744680851063 enough:0.6595744680851063 super:0.6595744680851063 glad:0.6808510638297872 stupid:0.6170212765957447 bother:0.6170212765957447 cold:0.6170212765957447 risk:0.6170212765957447 problem:0.6170212765957447 stress:0.6170212765957447 wrong:0.5957446808510638 ]
<22701, []
<22702, []
<22703, []
<22704, []
<22705, [good:0.6595744680851063 ]
<22706, []
<22707, []
<22708, [risk:0.6170212765957447 anxious:0.6170212765957447 ]
<22709, []
<22710, [quiet:0.6595744680851063 thank:0.6808510638297872 nervous:0.6170212765957447 ]
<22711, []
<22712, []
<22713, [good:0.6595744680851063 ]
<22714, []
<22715, []
<22716, []
<22717, [hot:0.6808510638297872 right:0.6595744680851063 good:0.7021276595744681 work:0.6595744680851063 sick:0.6170212765957447 ]
<22718, [hot:0.7021276595744681 right:0.6595744680851063 good:0.6595744680851063 sick:0.6170212765957447 ]
<22719, []
<22720, [love:0.6595744680851063 flake:0.6170212765957447 ]
<22721, [like:0.6595744680851063 ]
<22722, []
<22942, []
<22943, []
<22944, [correct:0.6595744680851063 like:0.7021276595744681 break:0.5957446808510638 ]
<23431, [correct:0.723404255319149 like:0.7021276595744681 break:0.5957446808510638 problem:0.6170212765957447 ]
<24182, [gross:0.6170212765957447 ]
<24183, []
<24184, [correct:0.6595744680851063 ]
<24185, []
<24186, []
<24187, []
<24188, []
<24189, [work:0.7021276595744681 ]
<24190, []
<24191, [right:0.6595744680851063 ]
<24192, []
<24193, [work:0.7021276595744681 ]
<24194, [work:0.6595744680851063 fine:0.6595744680851063 hectic:0.6170212765957447 sick:0.6170212765957447 ]
<24689, []
<24690, []
<24691, []
<24692, [right:0.6595744680851063 work:0.6595744680851063 like:0.6595744680851063 clean:0.6808510638297872 unclean:0.6170212765957447 wrong:0.6170212765957447 ]
<24693, []
<24694, []
<24695, []
<24696, [exceed:0.6595744680851063 support:0.6595744680851063 clear:0.6595744680851063 cold:0.6170212765957447 ]
<24697, [benefit:0.6595744680851063 free:0.6595744680851063 fair:0.6595744680851063 like:0.6808510638297872 split:0.5957446808510638 ]
<24698, []
<24699, []
<24700, [complex:0.6170212765957447 ]
<24701, [work:0.6595744680851063 ]
<24702, []
<24703, []
<24704, []
<24705, []
<24706, []
<24707, [benefit:0.6595744680851063 lead:0.6595744680851063 sharp:0.6595744680851063 super:0.6595744680851063 risk:0.6170212765957447 problem:0.6170212765957447 ]
<24708, []
<24709, []
<24710, [free:0.6595744680851063 ]
<24711, []
